source_id,source_type,source_name,source_database,source_url,search_query,download_date,download_file,license_or_terms_note,inclusion_summary,exclusion_summary,curator_note
EXTSRC-000059,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1280496_offset_0; activity_by_assay_CHEMBL1280496_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1280496_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000060,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1280640_offset_0; activity_by_assay_CHEMBL1280640_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1280640_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000061,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1280641_offset_0; activity_by_assay_CHEMBL1280641_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1280641_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000062,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1281079_offset_0; activity_by_assay_CHEMBL1281079_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1281079_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000063,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1281081_offset_0; activity_by_assay_CHEMBL1281081_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1281081_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000064,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1281083_offset_0; activity_by_assay_CHEMBL1281083_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1281083_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000065,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1281220_offset_0; activity_by_assay_CHEMBL1281220_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1281220_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000066,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1281405_offset_0; activity_by_assay_CHEMBL1281405_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1281405_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000067,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1281406_offset_0; activity_by_assay_CHEMBL1281406_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1281406_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000068,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1281407_offset_0; activity_by_assay_CHEMBL1281407_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1281407_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000069,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1281408_offset_0; activity_by_assay_CHEMBL1281408_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1281408_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000070,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1282904_offset_0; activity_by_assay_CHEMBL1282904_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1282904_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000071,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1282909_offset_0; activity_by_assay_CHEMBL1282909_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1282909_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000072,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1282910_offset_0; activity_by_assay_CHEMBL1282910_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1282910_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000073,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1284789_offset_0; activity_by_assay_CHEMBL1284789_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1284789_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000074,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1635983_offset_0; activity_by_assay_CHEMBL1635983_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1635983_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000075,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1636285_offset_0; activity_by_assay_CHEMBL1636285_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1636285_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000076,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1636681_offset_0; activity_by_assay_CHEMBL1636681_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1636681_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000077,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1636683_offset_0; activity_by_assay_CHEMBL1636683_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1636683_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000078,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1636685_offset_0; activity_by_assay_CHEMBL1636685_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1636685_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000079,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1636686_offset_0; activity_by_assay_CHEMBL1636686_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1636686_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000080,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1636687_offset_0; activity_by_assay_CHEMBL1636687_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1636687_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000081,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1636689_offset_0; activity_by_assay_CHEMBL1636689_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1636689_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000082,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1636691_offset_0; activity_by_assay_CHEMBL1636691_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1636691_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000083,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1636693_offset_0; activity_by_assay_CHEMBL1636693_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1636693_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000084,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1636695_offset_0; activity_by_assay_CHEMBL1636695_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1636695_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000085,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1636697_offset_0; activity_by_assay_CHEMBL1636697_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1636697_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000086,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_assay_CHEMBL1636699_offset_0; activity_by_assay_CHEMBL1636699_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_assay_CHEMBL1636699_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
